customer_age,proposed_credit_limit,date_of_birth_distinct_emails_4w,name_email_similarity,foreign_request,velocity_6h,has_other_cards,credit_risk_score,intended_balcon_amount,keep_alive_session,fraud_bool,income,payment_type
20.0,500.0,14.0,0.1918519705162756,0.0,2786.110272049677,0.0,146.0,-1.5611689828107935,1.0,0,5084.268253436266,AB
50.0,500.0,4.0,0.8549206223959459,0.0,4949.308429918176,0.0,175.0,-0.707100583568836,1.0,0,3933.1115549192195,AB
20.0,200.0,10.0,0.2118792165215556,0.0,3559.6058528292388,0.0,100.0,13.648642534742244,0.0,0,8122.618122925327,AA
20.0,1000.0,24.0,0.0866712990820807,0.0,8413.422946727733,0.0,173.0,-1.136817590296188,0.0,0,694.7684599886325,AB
30.0,200.0,15.0,0.6668657076508229,0.0,7989.934063910992,0.0,17.0,-1.4610949122185204,0.0,0,1026.8959953587907,AB
20.0,1500.0,8.0,0.3171941166954651,0.0,13313.567320473883,0.0,170.0,-1.1223003724332854,0.0,0,10520.537039952498,AB
40.0,200.0,6.0,0.8532658412363656,0.0,11703.060345689424,0.0,97.0,-0.6915290199581172,1.0,0,630.7352777795741,AB
40.0,200.0,4.0,0.7601403813550757,0.0,4665.262933259599,0.0,105.0,-0.7958482200721874,1.0,0,989.0054929080682,AB
30.0,200.0,9.0,0.340576170288937,0.0,8611.611079275172,1.0,68.0,-0.9447240898671267,1.0,0,1024.185835291331,AC
30.0,500.0,19.0,0.4653033018639965,0.0,585.695118632805,0.0,214.0,-0.8026098344038506,1.0,0,7754.107696053518,AB
30.0,500.0,13.0,0.9878198017984632,0.0,8680.870349575485,1.0,131.0,-1.0005707090346716,0.0,0,5898.243989937792,AB
50.0,200.0,18.0,0.1284463799182025,0.0,3897.371119619055,1.0,80.0,-1.1843485289221198,0.0,0,19754.229809666183,AB
50.0,1500.0,14.0,0.8844878016930658,0.0,11967.124836319346,1.0,182.0,-1.166466360654574,0.0,0,576.363722356474,AB
30.0,1500.0,8.0,0.847984237059845,0.0,968.9891759599036,1.0,258.0,-0.3123145425219549,0.0,0,16024.060498641324,AC
40.0,200.0,9.0,0.4341295696588916,0.0,5191.706240937058,1.0,67.0,-0.9820221562196408,1.0,0,10777.820453055989,AB
50.0,500.0,3.0,0.0766278266240502,0.0,3948.100118497164,0.0,170.0,-0.8682289559246678,0.0,0,2567.4047141596097,AC
20.0,200.0,9.0,0.67839855032228,0.0,7467.810228744584,0.0,123.0,-1.4602882905433745,1.0,0,2649.846437983034,AD
20.0,200.0,15.0,0.1503102803350014,0.0,4613.156933340159,0.0,113.0,-1.0777541861447069,0.0,0,704.1027901851188,AB
50.0,200.0,7.0,0.4754179694485493,0.0,4645.111704216201,0.0,82.0,-0.8233365711542731,0.0,0,10800.646056037012,AB
40.0,200.0,9.0,0.7621967073515276,0.0,3956.484986974169,0.0,85.0,-1.2011142915524782,0.0,0,6979.436160162245,AC
40.0,1500.0,15.0,0.5649505775286671,0.0,10163.03875170329,0.0,194.0,-0.4478912626618511,1.0,0,3882.275421547624,AD
40.0,200.0,7.0,0.7379141921382278,0.0,6846.5236473588575,0.0,101.0,-0.9065014958939948,1.0,0,10785.770326013597,AB
30.0,200.0,13.0,0.4932664916551723,0.0,9233.089249506796,0.0,51.0,40.80970481260111,0.0,0,9212.360816615967,AA
20.0,500.0,7.0,0.8560648143391796,0.0,2769.454229669688,0.0,125.0,-1.2289105103378326,0.0,0,755.602563407583,AC
50.0,500.0,4.0,0.6289670859653127,0.0,2488.8104664061098,1.0,168.0,49.722508302767714,1.0,0,4595.279578776318,AA
20.0,200.0,5.0,0.7156792515331795,0.0,8676.205655410786,1.0,94.0,19.506754301408964,1.0,0,11166.501586576458,AA
40.0,200.0,12.0,0.565541961420702,0.0,9422.338194697071,0.0,126.0,-1.1284116690509711,0.0,0,2586.825132925926,AC
20.0,200.0,3.0,0.192582225168323,0.0,3259.7280951601288,0.0,110.0,-0.9052588188892668,1.0,0,10005.44320209866,AC
30.0,200.0,14.0,0.0025687948829742,0.0,7087.187161437509,0.0,88.0,-1.4668220829987424,1.0,0,652.588765921862,AD
30.0,200.0,9.0,0.2578027513479226,0.0,3098.4039368879908,0.0,94.0,-0.868864089248956,1.0,0,1343.0534829475723,AB
20.0,200.0,18.0,0.8420946896849963,0.0,8089.887233205425,0.0,43.0,-1.948622117875568,1.0,0,680.801427568494,AB
20.0,200.0,8.0,0.0822339693473502,0.0,13528.049482066712,0.0,57.0,-1.223628987387247,0.0,0,1202.626934024316,AC
20.0,200.0,20.0,0.7715859635158075,0.0,10059.419718227373,1.0,71.0,5.8985263051113535,1.0,0,21428.097902840887,AA
20.0,200.0,11.0,0.9996122183020592,0.0,7744.453067118836,1.0,90.0,-1.6689666744633305,0.0,0,10611.026926286222,AB
50.0,1500.0,6.0,0.3538563831946588,0.0,2554.996549406047,0.0,211.0,-0.7818112547587441,1.0,0,3871.6613388372202,AB
30.0,200.0,11.0,0.4835157200270711,0.0,2427.886244322899,0.0,114.0,-0.8320551787651691,1.0,0,5849.219945127219,AC
20.0,200.0,2.0,0.8277729902173289,0.0,6335.940166831108,0.0,173.0,-1.1355045272016906,1.0,0,3909.0321977515864,AC
20.0,200.0,15.0,0.9054036790005447,0.0,12997.509160833975,0.0,87.0,-0.7453686298553104,1.0,0,3223.201990143989,AB
30.0,200.0,14.0,0.4400541245354168,0.0,5264.712053334749,0.0,94.0,-1.1263128277978014,1.0,0,12411.273012862934,AB
50.0,200.0,7.0,0.1452552317603309,0.0,10319.827358965744,1.0,66.0,105.79186800649867,1.0,0,10404.371431273164,AA
40.0,1000.0,7.0,0.7922157389877793,0.0,1312.9837009746775,1.0,314.0,-0.6771629736206068,1.0,0,9633.616348039479,AD
20.0,200.0,12.0,0.9399353197561152,0.0,4254.929685931847,0.0,136.0,51.2717535635305,0.0,0,2184.9928927871724,AA
20.0,500.0,16.0,0.9241227918684576,0.0,4372.074563627608,0.0,190.0,-1.4313405907409595,0.0,0,964.1212983840011,AB
30.0,200.0,20.0,0.4409617712659841,0.0,12952.60083925063,0.0,57.0,11.617218902520971,1.0,0,5059.003764151051,AA
30.0,500.0,10.0,0.0924677133876497,0.0,6485.848013564004,0.0,139.0,-1.4012782782920217,0.0,0,7298.476878261248,AC
20.0,200.0,16.0,0.658199941974199,0.0,10030.794013547227,0.0,119.0,-1.7465075590046084,0.0,0,1497.8736012986712,AB
50.0,200.0,5.0,0.8836337092712299,0.0,7264.693881019911,1.0,85.0,-1.4821164278403618,0.0,0,5349.016479719611,AB
40.0,500.0,4.0,0.7133290243927324,0.0,12099.243215914485,1.0,-119.0,26.086110292415505,1.0,0,663.0556348480061,AA
50.0,2000.0,5.0,0.0884135717424646,0.0,7932.267948548631,0.0,266.0,-0.1797873409040676,1.0,0,8148.011949946827,AB
20.0,510.0,16.0,0.3795229203480879,0.0,5101.724412815122,1.0,184.0,48.18573018297963,0.0,0,4134.071773701955,AA
40.0,200.0,3.0,0.272952778177248,1.0,10752.09281882362,0.0,134.0,38.50479892440875,1.0,0,1653.2027138972132,AA
20.0,200.0,5.0,0.7007832074562831,0.0,7589.148913671407,1.0,54.0,52.44285546104112,0.0,0,9622.292445341163,AA
20.0,1000.0,9.0,0.6557466576309814,0.0,8610.606149099554,0.0,181.0,29.753663142334624,1.0,0,6415.645055998446,AA
50.0,1000.0,16.0,0.2362917211794864,0.0,3176.374143227533,0.0,238.0,-0.7268591838038247,0.0,0,12600.12009269057,AB
50.0,200.0,4.0,0.8263977562806,0.0,8033.949409235811,0.0,89.0,-1.2399630426903845,1.0,0,1412.2740926079255,AC
50.0,200.0,5.0,0.7574496655236251,0.0,931.109220006774,0.0,100.0,-0.7116516197103623,0.0,0,2790.0036139281083,AB
20.0,200.0,8.0,0.7502764493974128,0.0,10852.7813476942,0.0,28.0,-0.5260441845664213,0.0,0,1247.9534945345974,AD
40.0,500.0,6.0,0.571886487663222,0.0,5646.632575317433,0.0,200.0,-0.4405515657276024,0.0,0,1574.7168961093546,AB
50.0,200.0,3.0,0.4470903008907699,0.0,1865.0961204803912,0.0,118.0,-1.3537097204807125,1.0,0,1101.6728761263864,AB
20.0,200.0,22.0,0.0994701850810763,0.0,7861.956905757312,0.0,63.0,-1.2258222632174725,0.0,0,3984.6495958628416,AB
30.0,1500.0,6.0,0.1133970493444207,0.0,4865.586746166156,1.0,187.0,-0.3400203721654404,0.0,0,7300.568791922465,AB
40.0,200.0,8.0,0.2110974736133117,0.0,4217.477310150661,0.0,137.0,-1.414912403427941,1.0,0,5144.682416525935,AB
30.0,200.0,9.0,0.7417061509458039,0.0,5132.556401093623,0.0,88.0,-1.070176161529489,0.0,0,2255.35482248233,AB
40.0,200.0,7.0,0.1379787552780824,0.0,7759.0047578435315,0.0,218.0,-1.101783146641998,1.0,0,8347.344173117075,AB
20.0,200.0,7.0,0.2561335677522838,0.0,4206.312179647971,0.0,101.0,-0.3809513905990629,0.0,0,3971.3328417390067,AD
60.0,1500.0,7.0,,0.0,7544.914568805675,0.0,207.0,-1.2006761966960156,1.0,0,13603.869965963037,AB
20.0,,9.0,0.7419973911946178,0.0,4596.364389325493,0.0,202.0,-1.1133305220055405,1.0,0,1248.5926698099065,AB
20.0,200.0,15.0,0.5147373467522033,0.0,10754.885437241968,0.0,102.0,-1.4963794892765856,0.0,0,819.8576009219456,AC
50.0,200.0,8.0,0.8558027744377429,0.0,6535.30503160014,0.0,67.0,-1.0028369165549131,0.0,0,4458.927953182325,AC
20.0,200.0,8.0,0.6314061102209084,0.0,9924.643772741732,0.0,55.0,-0.2580884534870505,1.0,0,1101.5780803787677,AB
30.0,200.0,3.0,0.3680550096089729,0.0,4606.603363549209,0.0,95.0,-0.5933294314559392,0.0,0,6398.701960313302,AC
30.0,200.0,11.0,0.3825720598789498,0.0,2928.0397633277253,0.0,115.0,-0.2712828028377597,1.0,0,3402.323927809644,AC
20.0,200.0,15.0,0.0619478029075556,0.0,6785.836150125692,0.0,86.0,33.61299823469544,0.0,0,22199.961019462877,AA
20.0,200.0,17.0,0.4088085295856302,0.0,4334.204131053219,0.0,169.0,-0.6883495096129393,0.0,0,6289.973794114065,AC
50.0,200.0,9.0,0.109753739180801,0.0,5005.411388329705,0.0,84.0,-1.187461003828833,0.0,0,3744.6530297506815,AC
20.0,1000.0,12.0,0.2757481438495045,0.0,8249.896917642998,0.0,267.0,-0.7442240966770749,0.0,0,4146.596002880419,AD
30.0,200.0,15.0,0.7888201191906945,0.0,12381.641767654432,0.0,60.0,-1.6118941679239267,1.0,0,1587.0269289642195,AD
50.0,200.0,8.0,0.7821803855219904,0.0,6537.517845872459,0.0,52.0,100.84103722991048,0.0,0,3830.3467715695265,AA
,200.0,16.0,0.0760182250335644,0.0,4001.481231834932,0.0,102.0,4.30384869206663,1.0,0,14455.761772247659,AA
50.0,500.0,5.0,0.6258022963694506,0.0,12073.657420313331,0.0,191.0,51.28559533283228,1.0,0,5820.228561786481,AA
10.0,200.0,4.0,0.6435678255993147,0.0,3889.999974227471,0.0,54.0,-0.2421904983382614,0.0,0,5913.103085185504,AD
30.0,200.0,7.0,0.0137404898941919,0.0,12835.421058306394,0.0,241.0,-0.8677879698707589,0.0,0,4124.083495834626,AB
30.0,200.0,6.0,0.7621228181944354,0.0,10144.501906052765,0.0,105.0,-1.0280285008758951,1.0,0,858.131142778415,AB
30.0,1500.0,15.0,0.0940306657414168,0.0,8008.757988833295,1.0,,-1.7089734510342225,1.0,0,5010.790641832382,AD
30.0,200.0,4.0,0.1145856672235403,0.0,1177.0049100114854,0.0,150.0,-0.9846696582192126,0.0,0,2297.434216281766,AB
30.0,1500.0,15.0,0.4474594471633494,0.0,9118.696242759925,0.0,146.0,-0.1757814411616685,1.0,0,3039.741383056087,AC
50.0,500.0,5.0,0.9131286757724224,0.0,1883.429012142496,0.0,172.0,42.48032634495964,0.0,0,5678.466639162419,AA
50.0,1000.0,14.0,0.7298983696014429,0.0,2023.294089676056,0.0,178.0,47.356212386345646,0.0,0,6904.924673155615,AA
50.0,1000.0,7.0,0.8741688803289309,0.0,5819.2728511476025,0.0,176.0,-1.2649385285625072,0.0,0,33182.22709138016,AB
40.0,1000.0,7.0,0.5975509255130312,0.0,1627.7009171392074,0.0,282.0,-1.3319172861103294,1.0,0,1607.9894645297004,AB
30.0,500.0,13.0,0.9949505757240152,0.0,8302.3194468612,0.0,146.0,29.116175181166174,1.0,0,18097.496009203907,AA
30.0,510.0,13.0,0.7701084110782364,0.0,4348.746562684766,0.0,118.0,31.82599894292377,1.0,0,1421.9446235010516,AA
30.0,200.0,15.0,0.3087397156668309,0.0,2796.944795217836,0.0,46.0,-0.6763037052570772,1.0,0,3375.2897988639934,AB
40.0,1000.0,16.0,0.3409625586712108,,1954.014002440892,0.0,216.0,-1.207122804980327,1.0,0,8848.529429785927,AD
50.0,500.0,5.0,0.2360906888893144,0.0,6977.192957945048,1.0,162.0,-1.5330906593567797,1.0,0,16849.402257970985,AB
40.0,200.0,5.0,,0.0,6440.848195108007,0.0,149.0,-0.5542152056377851,0.0,0,6175.935928877273,AD
30.0,1000.0,9.0,0.4930405502968979,0.0,3046.3128001512127,0.0,168.0,6.33123146888556,1.0,0,5817.1816360611265,AA
50.0,200.0,3.0,0.6588666028197933,0.0,8695.730987658479,1.0,54.0,31.94954460245527,0.0,0,6377.0822585972755,AA
40.0,200.0,6.0,0.5895728895914104,0.0,9567.006524336715,0.0,103.0,-0.8613457768259583,1.0,0,16139.974192697528,AC
50.0,1500.0,2.0,0.1340721569607265,0.0,1478.7078896319156,1.0,186.0,-1.1507010868149503,1.0,0,5378.191241231626,AB
40.0,200.0,10.0,0.2487451930094244,0.0,8255.87188653514,0.0,124.0,-1.136677961148198,1.0,0,7298.813493488327,AC
30.0,200.0,11.0,0.4627985563454266,0.0,4930.871258849149,0.0,135.0,-1.2570569450247109,1.0,0,4527.844415983238,AC
30.0,1000.0,9.0,0.8857305422000878,0.0,4464.818901289218,0.0,205.0,-1.2746719128584951,1.0,0,1429.759485318729,AC
40.0,1500.0,6.0,0.0475043525736043,0.0,1581.7883987584255,1.0,193.0,-1.320550330432392,0.0,0,1292.3306855369492,AC
30.0,200.0,6.0,0.8390598871881583,0.0,4461.661643774724,0.0,70.0,47.56538731253063,0.0,0,583.8324105770961,AA
30.0,200.0,4.0,0.7911343095503934,0.0,3444.269260630336,1.0,114.0,5.989818872478707,1.0,0,2896.6477511304984,AB
30.0,1500.0,4.0,0.1610453633340686,0.0,3735.153412424226,0.0,279.0,-0.4060958882536886,0.0,0,9849.596812368503,AB
50.0,500.0,5.0,0.1450274555606233,0.0,4273.777673910193,1.0,129.0,6.446080825490503,0.0,0,13794.071343071902,AA
50.0,200.0,6.0,0.076737926670449,0.0,6650.312409523076,1.0,123.0,22.261720995902444,0.0,0,9949.336962998168,AA
20.0,500.0,13.0,0.7496367914871794,0.0,6767.915312729161,1.0,250.0,40.47232534529565,0.0,0,6578.659656868322,AA
20.0,200.0,13.0,0.2735372973590522,0.0,2097.354252969889,0.0,28.0,-0.8487150428844111,0.0,0,7674.635432146078,AD
20.0,200.0,8.0,0.6245244590488743,0.0,1757.1000046808883,0.0,128.0,-1.7731783399623031,0.0,0,7520.128766572676,AB
20.0,200.0,8.0,0.5526188327758096,0.0,7129.176822004497,0.0,38.0,52.08947069161658,1.0,0,11397.338970087556,AA
40.0,200.0,5.0,0.3889150626385881,0.0,4762.096619298914,0.0,26.0,-0.1696756804026589,1.0,0,14267.47798342692,AC
20.0,200.0,11.0,0.4139113826064895,0.0,2693.1586028575784,0.0,125.0,-0.9433804842972806,0.0,0,21784.58818929424,AB
20.0,200.0,4.0,0.5203081690650857,0.0,4282.778630200771,0.0,135.0,-0.7956654919111018,1.0,0,4798.848495615006,AC
30.0,200.0,16.0,0.2954719321299524,0.0,10299.83779832016,0.0,74.0,-1.1337343971682632,1.0,0,7453.390063579921,AC
30.0,200.0,13.0,0.6265205070527623,0.0,14747.035693028183,0.0,129.0,-1.4940945916234094,1.0,0,8650.731631512543,AC
30.0,200.0,9.0,0.2172867279407076,0.0,4453.046608113821,0.0,107.0,-1.6387581884504774,1.0,0,643.0373956643599,AB
30.0,500.0,8.0,0.427570555673594,0.0,5780.323894969929,0.0,139.0,-0.9054549832741438,1.0,0,10816.44623338107,AD
30.0,200.0,14.0,0.5327405036012931,0.0,9778.98690143159,1.0,222.0,50.37144190630666,0.0,0,583.4729267612024,AA
40.0,200.0,9.0,0.0102736309156759,0.0,7969.971997732476,0.0,131.0,-0.6627356966519073,0.0,0,7343.130635474614,AB
20.0,1500.0,4.0,0.134981121799239,0.0,5174.782321705102,1.0,183.0,104.49868443321267,0.0,0,2074.932749991643,AA
20.0,200.0,12.0,0.1409651205404676,0.0,7879.914135656408,0.0,62.0,38.12048147637721,0.0,0,3004.813119111589,AA
30.0,1500.0,6.0,0.2229520519062265,0.0,1670.7635106024036,0.0,193.0,-0.5942099691712253,1.0,0,13840.978940971016,AB
20.0,500.0,22.0,0.4200549014140225,0.0,6225.790762482558,1.0,193.0,24.31784903645056,1.0,0,4790.3964760261415,AA
30.0,200.0,7.0,0.807511141361112,0.0,3896.91756782052,0.0,48.0,51.203010414050894,1.0,0,3510.8220656374956,AA
20.0,200.0,4.0,0.5360183648306132,0.0,3971.9285722399673,0.0,63.0,50.82100716114986,1.0,0,12391.831081329727,AA
40.0,1500.0,6.0,0.0723029539943214,0.0,10433.135757958622,0.0,202.0,22.96446274881596,1.0,0,3496.0028547306824,AA
20.0,200.0,8.0,0.654714923148651,0.0,3111.6920070991773,0.0,102.0,-0.9452122651940844,1.0,0,1164.8206195726125,AD
50.0,200.0,8.0,0.2757171629463262,1.0,7281.293080711209,1.0,90.0,-1.4106878036492518,0.0,0,2560.590909454901,AC
50.0,200.0,1.0,0.29833404788392,0.0,1574.942700389612,0.0,163.0,-0.9420355227782444,1.0,0,5475.074997522964,AC
30.0,2000.0,6.0,0.5132751486418362,0.0,4175.266622069038,0.0,278.0,-0.8209857810941801,1.0,0,11865.88841501089,AB
10.0,200.0,11.0,,0.0,3864.998486437736,0.0,69.0,50.4061871656675,0.0,0,10769.87953272515,AA
20.0,200.0,6.0,0.1166604089347862,0.0,8613.603472558943,0.0,55.0,0.5770365185624158,1.0,0,6281.791408004891,AA
30.0,200.0,18.0,0.5184866359268316,0.0,3638.115001071523,1.0,97.0,-1.7586769004172476,1.0,0,936.0419275015936,AB
40.0,200.0,7.0,0.2904437955851077,0.0,2297.734063220162,0.0,106.0,-0.9782372803975256,1.0,0,2236.870336946404,AC
40.0,200.0,7.0,0.5388126083657242,0.0,5844.668064718492,0.0,134.0,-0.2167502916983098,1.0,0,3064.0386588094702,AB
30.0,1500.0,6.0,0.9944772200850952,0.0,7054.568413701263,0.0,150.0,-0.5332854911379612,1.0,0,6355.614708788287,AC
20.0,500.0,11.0,0.4516341176078542,0.0,7888.943402376559,1.0,174.0,9.498082087450044,0.0,0,5595.260022839725,AA
30.0,200.0,8.0,0.1202315656756775,0.0,6328.830009064398,0.0,98.0,-0.8082645235364642,1.0,0,8340.257261714482,AC
30.0,1500.0,13.0,0.7803912594558456,0.0,6705.548999852936,0.0,219.0,49.20271515627528,1.0,0,4106.153640970538,AA
30.0,200.0,8.0,0.1175533185679779,0.0,3978.380487026995,0.0,83.0,-0.6615133925036035,0.0,0,7819.655998109556,AC
40.0,200.0,19.0,0.8936644659812044,0.0,5248.82930289739,0.0,48.0,96.89980377572353,1.0,0,1008.5139307240419,AA
30.0,500.0,11.0,0.3512695807383489,0.0,2383.764942255807,0.0,182.0,100.58705081890206,1.0,0,8273.137737515339,AA
50.0,1500.0,5.0,0.6324930513764874,0.0,7600.986513050114,1.0,207.0,48.8488535324726,0.0,0,12240.484002233829,AA
30.0,200.0,19.0,0.9131280501428768,0.0,6778.335886776709,0.0,106.0,-0.7824177338509768,0.0,0,503.0509061032376,AB
60.0,200.0,2.0,0.867183722751869,0.0,1733.6089079553687,0.0,78.0,28.08991169631197,0.0,0,4411.1916119912985,AA
30.0,200.0,12.0,0.5285692719327567,0.0,8146.077021985105,0.0,40.0,9.525148022105697,0.0,0,16652.0506092001,AA
20.0,1500.0,20.0,0.1820339003157845,0.0,8167.448266300616,0.0,273.0,-0.3667063935437828,0.0,0,7473.446129137509,AB
50.0,200.0,2.0,0.1205328179210757,0.0,7878.976896574328,0.0,165.0,27.477269060664028,0.0,0,2054.188849223622,AA
30.0,1500.0,16.0,0.2758323221061925,0.0,5457.829258852369,1.0,192.0,-0.5888873867344251,0.0,0,4149.549482559729,AC
50.0,200.0,3.0,0.2927181741197794,0.0,11246.659098342428,0.0,94.0,-0.9947844505009948,1.0,0,1213.8738609450338,AC
20.0,500.0,4.0,0.7710608983586865,0.0,1889.679715894988,0.0,166.0,35.696381240876114,0.0,0,4695.696860040327,AA
40.0,200.0,10.0,0.0310154225990515,0.0,3165.881592857042,0.0,133.0,-1.0743114647699954,1.0,0,2612.034054093543,AC
40.0,1500.0,3.0,0.7008723270668589,0.0,3910.833416229241,0.0,247.0,-1.2077385627992483,1.0,0,4644.56240105836,AB
30.0,200.0,10.0,0.9933204369705878,0.0,6905.784886496764,0.0,90.0,-1.030997346024198,0.0,0,8119.047881520587,AB
30.0,200.0,6.0,0.1029869824660829,0.0,9715.63475387356,0.0,63.0,46.12200311057103,1.0,0,5293.543366247727,AA
50.0,200.0,11.0,0.2550972487246176,0.0,2473.536664993128,0.0,173.0,-1.6020142066411251,1.0,0,613.8142425308893,AC
20.0,200.0,6.0,0.6920419567287237,0.0,3628.485854054802,0.0,59.0,2.334192621678625,1.0,0,622.1182447801987,AA
20.0,1000.0,10.0,0.4255456181158359,1.0,5143.573194451015,0.0,204.0,-0.6177093530664988,1.0,0,2161.5172739811787,AC
50.0,500.0,3.0,0.2358017252836059,0.0,3755.159800118548,0.0,167.0,-1.624912490416159,1.0,0,5034.05906310828,AD
40.0,200.0,11.0,0.5629294775251348,0.0,3065.904912114067,0.0,21.0,-1.4308267196165434,1.0,0,1158.4696131356538,AB
40.0,500.0,9.0,0.4141731937286029,0.0,2940.349806958445,0.0,109.0,-0.6833849649994361,0.0,0,5249.844602919265,AC
,1500.0,2.0,0.1271976879224677,0.0,2691.242663229957,0.0,84.0,-1.0979590225343938,1.0,0,16330.07683153365,AB
50.0,1000.0,15.0,0.0373894239339048,0.0,6018.912634045394,0.0,230.0,-1.7602229962671585,1.0,0,6043.350452505734,AB
20.0,200.0,5.0,0.2327977090742712,0.0,5226.389468168134,0.0,28.0,-1.1278555393778331,1.0,0,2361.830416754569,AC
10.0,200.0,5.0,0.0719636673339515,0.0,2621.271217561005,0.0,148.0,-0.9257918790293592,0.0,0,1948.9873595208196,AB
20.0,200.0,11.0,0.1726627535327558,0.0,3569.0517437708136,0.0,104.0,46.49317304906538,0.0,0,11609.953454664814,AA
20.0,200.0,14.0,0.9962180661812996,0.0,6175.345788601612,1.0,122.0,-1.0659990255755438,1.0,0,8192.006746402549,AC
40.0,200.0,3.0,0.5854150518341418,0.0,4991.329366836961,0.0,63.0,40.27135863818489,1.0,0,539.3113770819656,AA
20.0,200.0,10.0,0.3228316816297643,0.0,8324.563003348852,1.0,86.0,-0.8869543340831053,0.0,0,3208.7558147168675,AC
30.0,500.0,8.0,0.0991044575468551,0.0,4704.644602154074,0.0,240.0,14.24866144820722,0.0,0,1058.9854221713233,AA
50.0,200.0,5.0,0.1182130545049601,0.0,4767.898343452778,1.0,140.0,33.00977922785082,0.0,0,3695.3640041037024,AA
30.0,1500.0,11.0,0.379077964174441,0.0,1335.3753139805935,0.0,282.0,-0.8459128338059809,1.0,0,4256.338036554038,AC
40.0,200.0,5.0,0.8930357963792415,0.0,5583.705235248957,0.0,116.0,-1.3957231449660488,1.0,0,6201.047566226621,AB
10.0,500.0,5.0,0.5224286915502641,0.0,5400.785465433948,0.0,204.0,-0.552787178223125,0.0,0,9062.109659770926,AC
20.0,200.0,7.0,0.8380133165124527,0.0,4247.194974612381,0.0,43.0,27.475139059967407,0.0,0,3155.1812539873135,AA
50.0,510.0,4.0,0.5202147830045953,0.0,4620.318470222502,1.0,186.0,-1.6318360342172005,0.0,0,14930.489364238749,AD
20.0,200.0,22.0,0.3384701257790799,0.0,1338.244764521593,0.0,152.0,13.82062086304017,1.0,0,1021.8785680786349,AA
50.0,500.0,4.0,0.0854274611106225,0.0,6474.918858984886,1.0,187.0,15.08916358624095,1.0,0,872.1617412448913,AA
30.0,200.0,13.0,0.8622298649634538,0.0,5219.549896089325,0.0,100.0,-0.6027264507032853,0.0,0,1739.998549801236,AC
40.0,200.0,17.0,0.7290106019772664,0.0,3248.754870564139,1.0,149.0,-1.327391508724788,0.0,0,6349.3484936377035,AA
30.0,200.0,13.0,0.3417712118400513,0.0,4426.9304302038345,0.0,202.0,-0.7657877230262969,0.0,0,16805.411702940986,AC
20.0,500.0,9.0,0.7628899068610209,0.0,2560.8059094888463,0.0,195.0,-0.9546255698394496,1.0,0,915.7074936626425,AB
50.0,1500.0,3.0,0.6749328218510473,0.0,4321.095145104061,1.0,280.0,-1.4087813615005635,1.0,0,17483.622172380423,AB
30.0,200.0,14.0,0.3210482246228301,0.0,6353.680858818252,0.0,79.0,-1.4658981997341445,1.0,0,1433.5721935816478,AC
50.0,200.0,2.0,0.7380755452320691,0.0,2091.981008257428,0.0,115.0,-0.8058483341418873,1.0,0,8020.930785875755,AC
30.0,1000.0,19.0,0.1899785891891883,0.0,3453.408840951869,0.0,289.0,-0.5152596146686638,1.0,0,2084.712907573789,AC
40.0,200.0,8.0,0.2264634779398999,0.0,9677.659727924973,1.0,137.0,-1.1835317432311447,1.0,0,14443.857975473711,AD
20.0,1500.0,16.0,0.6536864405680489,0.0,11533.923242093508,0.0,155.0,-1.1608413006926896,1.0,0,1135.9632018211767,AC
50.0,1500.0,2.0,0.1580550779501773,0.0,3028.992718202894,1.0,210.0,-0.9347819678392286,1.0,0,5838.99724563987,AC
20.0,200.0,5.0,0.190136050703188,0.0,4735.896841270839,0.0,122.0,-0.5732555114002327,1.0,0,5030.665806111721,AD
30.0,200.0,11.0,0.8866752504547621,0.0,,0.0,76.0,-1.6723643917723656,1.0,0,5038.43861963194,AB
30.0,500.0,20.0,0.4112737790628224,0.0,3800.542028029574,0.0,116.0,-0.50281200110491,1.0,0,675.4139670356357,AB
50.0,1500.0,15.0,0.6579176370207203,0.0,9459.144679905838,0.0,282.0,-1.3144104580259923,1.0,0,20543.67882771577,AD
30.0,200.0,13.0,0.7035072087276519,0.0,3835.162855388316,0.0,145.0,49.84722040214616,1.0,0,5456.465772575064,AA
50.0,500.0,22.0,0.6918719488201668,0.0,6608.560045147487,0.0,149.0,36.35947486581868,0.0,0,3205.7449083194883,AA
20.0,1500.0,15.0,0.7696557949340187,0.0,6206.161528664366,0.0,279.0,-1.1489126906891294,1.0,0,7883.727260258311,AB
20.0,200.0,15.0,0.8103964534979139,0.0,9019.632972610982,0.0,65.0,39.10107128429888,1.0,0,2829.4467512077604,AA
40.0,1500.0,11.0,0.3806218511425272,0.0,14211.60603473621,1.0,231.0,-1.0743988114308307,0.0,0,3905.5771329602817,AC
30.0,200.0,14.0,0.15797630837141,0.0,7318.582883309855,0.0,73.0,32.951650753769954,1.0,0,1904.7665981138355,AA
20.0,200.0,14.0,0.0626688943613209,0.0,7413.878208942472,1.0,152.0,-0.7527129885652866,1.0,0,6134.9914937345675,AB
50.0,1000.0,11.0,0.2181474231062528,0.0,1914.8705299920184,0.0,228.0,-0.8208500068761185,1.0,0,8722.699826669039,AC
40.0,500.0,5.0,0.7835783882668202,0.0,12334.776676025358,0.0,124.0,47.394078158092746,0.0,0,3964.2668895815573,AA
